order_id,customer_id,order_date,category,payment_method,delivery_method,order_value,discount_pct,size_mismatch_risk,signup_date,returned,cust_prior_orders,cust_prior_returns,cust_prior_return_rate,cust_prior_return_rate_smoothed,cust_prior_avg_order_value,days_since_prev_order,account_age_days,cat_prior_orders,cat_prior_returns,cat_prior_return_rate,order_value_vs_cust_avg
59910,3951,2024-10-10,electronics,card,standard,2188.45,0.153,0,2022-12-12,0,2,1.0,0.5,0.2857142857142857,2253.99,182.0,668,3747,24.0,0.006920415224913495,0.9709226749009534
51645,3951,2024-12-15,books,netbanking,standard,629.37,0.179,0,2022-12-12,0,3,1.0,0.3333333333333333,0.25,2232.143333333333,66.0,734,1454,395.0,0.27117486338797814,0.2819576998490241
36949,3951,2025-02-22,footwear,cod,standard,843.14,0.545,1,2022-12-12,0,4,1.0,0.25,0.2222222222222222,1831.4499999999998,69.0,803,4802,292.0,0.06109725685785536,0.4603674683993557
41329,3951,2025-06-11,footwear,upi,standard,1377.22,0.25,0,2022-12-12,0,5,1.0,0.2,0.2,1633.788,109.0,912,6028,457.0,0.076018549188473,0.8429612654763041
9236,3951,2025-06-24,beauty,netbanking,standard,1143.44,0.178,0,2022-12-12,0,6,1.0,0.16666666666666666,0.18181818181818182,1591.0266666666666,13.0,925,4406,696.0,0.15806159420289856,0.7186806003670586
18927,3951,2025-09-26,electronics,card,standard,3535.14,0.028,0,2022-12-12,0,7,1.0,0.14285714285714285,0.16666666666666666,1527.0857142857142,94.0,1019,8373,201.0,0.024215674579506144,2.314958464301751
27610,3952,2024-01-04,apparel,wallet,standard,4052.98,0.434,0,2023-01-25,0,0,0.0,0.0,0.2,1474.665,9999.0,344,93,29.0,0.30097087378640774,2.7484072653789164
12757,3952,2024-09-20,accessories,card,express,609.71,0.032,0,2023-01-25,0,1,0.0,0.0,0.16666666666666666,4052.98,260.0,604,2271,3713.0,1.6286716352476984,0.15043498857630683
31342,3952,2024-09-23,apparel,card,standard,447.67,0.052,0,2023-01-25,0,2,0.0,0.0,0.14285714285714285,2331.3450000000003,3.0,607,6083,3792.0,0.6226817659609388,0.19202220177622786
3458,3952,2024-10-31,electronics,card,express,10911.51,0.044,0,2023-01-25,0,3,0.0,0.0,0.125,1703.4533333333331,38.0,645,4002,138.0,0.03489531405782652,6.405523289944349
7376,3952,2025-05-07,footwear,cod,standard,621.7,0.147,0,2023-01-25,0,4,0.0,0.0,0.1111111111111111,4005.4674999999997,188.0,833,5630,1059.0,0.18812056737588653,0.15521284344461667
9340,3952,2025-08-18,footwear,card,standard,2577.34,0.104,0,2023-01-25,0,5,0.0,0.0,0.1,3328.714,103.0,936,6798,1688.0,0.2482373678025852,0.7742749902815322
11659,3952,2025-10-13,electronics,cod,standard,8034.39,0.257,0,2023-01-25,0,6,0.0,0.0,0.09090909090909091,3203.485,56.0,992,8594,343.0,0.0400976290097629,2.508015489381096
3231,3953,2024-04-06,electronics,wallet,standard,5080.14,0.4,0,2023-04-06,0,0,0.0,0.0,0.2,1474.665,9999.0,366,1248,441.0,0.3521462639109698,3.4449451231296604
4944,3953,2024-08-14,apparel,cod,standard,578.69,0.118,1,2023-04-06,0,1,0.0,0.0,0.16666666666666666,5080.14,130.0,496,5124,2994.0,0.5835605765485002,0.11391221501769637
1039,3953,2024-09-06,apparel,card,standard,486.8,0.232,0,2023-04-06,1,2,0.0,0.0,0.14285714285714285,2829.415,23.0,519,5663,3424.0,0.6039132734003173,0.17204969931947064
21372,3953,2025-01-05,footwear,upi,standard,3213.39,0.328,0,2023-04-06,0,3,1.0,0.3333333333333333,0.25,2048.5433333333335,121.0,640,4230,52.0,0.012735849056603774,1.5686219313561016
15972,3953,2025-04-26,home,card,standard,1806.65,0.036,0,2023-04-06,0,4,1.0,0.25,0.2222222222222222,2339.755,111.0,751,5476,943.0,0.17225665329930734,0.7721534947035052
1877,3953,2025-06-26,electronics,card,express,7953.66,0.251,0,2023-04-06,0,5,1.0,0.2,0.2,2233.134,61.0,812,7160,741.0,0.10362622036262203,3.5616581897906707
14800,3953,2025-07-17,apparel,cod,standard,899.95,0.071,0,2023-04-06,0,6,1.0,0.16666666666666666,0.18181818181818182,3186.5550000000003,21.0,833,13025,1142.0,0.08776371308016878,0.282420984417341
23174,3953,2025-08-04,electronics,card,standard,2708.84,0.331,0,2023-04-06,0,7,1.0,0.14285714285714285,0.16666666666666666,2859.8971428571426,18.0,851,7710,1444.0,0.1873056994818653,0.9471809175954381
51771,3953,2025-08-26,apparel,wallet,standard,1412.01,0.367,0,2023-04-06,0,8,1.0,0.125,0.15384615384615385,2841.015,22.0,873,13939,1831.0,0.13140726933830382,0.4970089915047967
12881,3954,2024-05-21,apparel,card,standard,840.06,0.115,0,2023-02-07,0,0,0.0,0.0,0.2,1474.665,9999.0,469,3196,1291.0,0.40330630068621337,0.5696615841564016
26864,3954,2024-06-20,toys,card,express,1275.19,0.417,0,2023-02-07,0,1,0.0,0.0,0.16666666666666666,840.06,30.0,499,422,1884.0,4.3657407407407405,1.517974906554294
50373,3954,2024-06-22,apparel,wallet,standard,1452.89,0.298,0,2023-02-07,0,2,0.0,0.0,0.14285714285714285,1057.625,2.0,501,3953,1914.0,0.4834721170830179,1.3737288736555964
46220,3954,2024-07-04,accessories,cod,standard,423.13,0.178,0,2023-02-07,0,3,0.0,0.0,0.125,1189.38,12.0,513,1603,2172.0,1.3477991320520768,0.3557567808438009
27850,3954,2024-08-19,footwear,upi,express,576.96,0.246,0,2023-02-07,0,4,0.0,0.0,0.1111111111111111,997.8175,46.0,559,2619,3096.0,1.1783948269303919,0.578221969448321
59953,3954,2024-10-09,apparel,upi,standard,1609.68,0.259,0,2023-02-07,0,5,0.0,0.0,0.1,913.6460000000001,51.0,610,6459,18.0,0.003091667954861648,1.7618202235876914
42385,3954,2024-12-23,beauty,upi,express,688.75,0.352,0,2023-02-07,0,6,0.0,0.0,0.09090909090909091,1029.6516666666666,75.0,685,2909,9.0,0.0037684138403562863,0.668915539397628
58692,3954,2025-01-10,footwear,card,standard,2029.42,0.273,0,2023-02-07,0,7,0.0,0.0,0.08333333333333333,980.9514285714286,18.0,703,4295,66.0,0.015795586527293844,2.0688282221633227
24817,3954,2025-08-26,footwear,upi,standard,925.94,0.428,0,2023-02-07,0,8,0.0,0.0,0.07692307692307693,1112.01,228.0,931,6870,1832.0,0.26656976744186045,0.8326723680542442
51109,3954,2025-09-11,beauty,upi,standard,1541.51,0.218,0,2023-02-07,0,9,0.0,0.0,0.07142857142857142,1091.3355555555556,16.0,947,5059,95.0,0.019135924245413296,1.4124986509903257
33250,3955,2024-03-20,apparel,upi,standard,1009.4,0.165,0,2022-12-14,0,0,0.0,0.0,0.2,1474.665,9999.0,462,1784,98.0,0.055741360089186176,0.6844944445009544
13872,3955,2024-06-30,home,cod,express,5018.05,0.387,0,2022-12-14,0,1,0.0,0.0,0.16666666666666666,1009.4,102.0,564,2057,2100.0,1.0169327527818093,4.971319595799486
21448,3955,2024-11-22,electronics,card,standard,13238.18,0.074,0,2022-12-14,0,2,0.0,0.0,0.14285714285714285,3013.725,145.0,709,4295,255.0,0.05969802555168409,4.3926303826659705
17225,3955,2025-08-22,footwear,card,standard,2253.27,0.585,1,2022-12-14,0,3,0.0,0.0,0.125,6421.876666666667,273.0,982,6836,1769.0,0.25869120654396727,0.3508740695217338
34412,3956,2024-07-09,apparel,cod,standard,1947.77,0.024,0,2023-08-25,0,0,0.0,0.0,0.2,1474.665,9999.0,319,4320,2277.0,0.5263279445727482,1.3208220172039074
17290,3956,2024-07-30,books,netbanking,standard,232.74,0.173,0,2023-08-25,0,1,0.0,0.0,0.16666666666666666,1947.77,21.0,340,904,2699.0,2.9551422319474834,0.11949049425753555
26443,3956,2024-10-04,home,card,standard,1629.9,0.184,0,2023-08-25,0,2,0.0,0.0,0.14285714285714285,1090.255,66.0,406,3116,3976.0,1.272552783109405,1.4949713599112133
14301,3956,2025-01-26,footwear,upi,standard,1074.86,0.213,1,2023-08-25,0,3,0.0,0.0,0.125,1270.1366666666665,114.0,520,4472,19.0,0.004685408299866131,0.8462553898399385
19727,3956,2025-07-05,footwear,card,express,1773.96,0.151,0,2023-08-25,0,4,0.0,0.0,0.1111111111111111,1221.3175,160.0,680,6276,908.0,0.1447661469933185,1.452496996071865
40529,3956,2025-10-17,apparel,upi,standard,1194.51,0.526,0,2023-08-25,1,5,0.0,0.0,0.1,1331.846,104.0,784,15113,385.0,0.025590160682404287,0.8968829729563328
54125,3956,2025-11-28,home,card,express,4733.74,0.258,0,2023-08-25,0,6,1.0,0.16666666666666666,0.18181818181818182,1308.9566666666667,42.0,826,7921,738.0,0.09330475349892825,3.6164222395954027
7769,3956,2025-12-08,electronics,cod,standard,11041.66,0.258,0,2023-08-25,1,7,1.0,0.14285714285714285,0.16666666666666666,1798.2114285714285,10.0,836,9346,824.0,0.08828559213339034,6.1403569260884625
15079,3957,2024-09-21,accessories,cod,standard,1060.16,0.085,0,2023-09-27,1,0,0.0,0.0,0.2,1474.665,9999.0,360,2280,3738.0,1.6331877729257642,0.7189158215594729
7344,3957,2024-10-30,apparel,upi,standard,641.85,0.169,0,2023-09-27,0,1,1.0,1.0,0.3333333333333333,1060.16,39.0,399,6975,133.0,0.019327129563350035,0.6054274826441292
6257,3957,2024-11-11,accessories,cod,express,1279.18,0.193,0,2023-09-27,0,2,1.0,0.5,0.2857142857142857,851.0050000000001,12.0,411,2687,203.0,0.07601038190582128,1.5031404045804666
32695,3957,2024-11-28,apparel,cod,standard,1164.55,0.055,1,2023-09-27,0,3,1.0,0.3333333333333333,0.25,993.73,17.0,428,7633,291.0,0.03833573204239173,1.1718977992009902
37824,3957,2025-01-22,apparel,card,express,1260.66,0.209,1,2023-09-27,0,4,1.0,0.25,0.2222222222222222,1036.435,55.0,483,8881,88.0,0.010122595883477675,1.216342558867657
23412,3957,2025-03-22,apparel,upi,express,1134.89,0.08,0,2023-09-27,0,5,1.0,0.2,0.2,1081.28,59.0,542,10310,548.0,0.05329457364341085,1.049580127256585
2674,3957,2025-08-18,apparel,netbanking,standard,1847.95,0.054,1,2023-09-27,0,6,1.0,0.16666666666666666,0.18181818181818182,1090.215,149.0,691,13749,1689.0,0.12290137364634057,1.695032631178254
47339,3957,2025-11-18,apparel,upi,standard,596.93,0.487,0,2023-09-27,0,7,1.0,0.14285714285714285,0.16666666666666666,1198.462857142857,92.0,783,15832,660.0,0.041787653074106805,0.4980796830225384
31549,3957,2025-12-28,electronics,netbanking,standard,11002.71,0.05,0,2023-09-27,0,8,1.0,0.125,0.15384615384615385,1123.27125,40.0,823,9615,124.0,0.01309090909090909,9.795238683443557
17336,3957,2025-12-29,electronics,netbanking,standard,5571.95,0.211,0,2023-09-27,0,9,1.0,0.1111111111111111,0.14285714285714285,2220.986666666666,1.0,824,9622,129.0,0.013600498338870433,2.508772377441858
34067,3958,2024-05-05,beauty,upi,standard,744.17,0.461,0,2023-04-06,0,0,0.0,0.0,0.2,1474.665,9999.0,395,993,1004.0,1.0029910269192424,0.5046366462891572
52286,3958,2025-03-07,footwear,upi,express,1167.62,0.201,0,2023-04-06,0,1,0.0,0.0,0.16666666666666666,744.17,306.0,701,4933,422.0,0.08577786769168522,1.5690232070629022
12416,3958,2025-06-11,footwear,card,standard,1817.03,0.304,0,2023-04-06,0,2,0.0,0.0,0.14285714285714285,955.895,96.0,797,6026,445.0,0.07405566600397614,1.9008677731340786
33220,3958,2025-06-28,electronics,upi,standard,3399.77,0.168,0,2023-04-06,0,3,0.0,0.0,0.125,1242.9399999999998,17.0,814,7182,758.0,0.10567296996662959,2.735264775451752
28600,3959,2024-12-21,apparel,cod,standard,644.21,0.101,0,2023-09-02,0,0,0.0,0.0,0.2,1474.665,9999.0,476,8141,4.0,0.000736105999263894,0.43685175955216954
36954,3959,2024-12-23,footwear,cod,standard,2343.54,0.173,0,2023-09-02,0,1,0.0,0.0,0.16666666666666666,644.21,2.0,478,4074,10.0,0.002938295788442703,3.6378510113161853
33590,3959,2025-01-04,apparel,upi,express,439.19,0.432,0,2023-09-02,0,2,0.0,0.0,0.14285714285714285,1493.875,12.0,490,8455,46.0,0.005670407560543414,0.2939938080495356
30169,3959,2025-06-18,accessories,card,standard,961.0,0.335,1,2023-09-02,0,3,0.0,0.0,0.125,1142.3133333333333,165.0,655,4480,591.0,0.13207126948775055,0.8412753068335016
57022,3959,2025-09-05,footwear,cod,standard,1140.82,0.212,0,2023-09-02,0,4,0.0,0.0,0.1111111111111111,1096.9850000000001,79.0,734,6991,50.0,0.007427510355663477,1.0399595254265097
20025,3959,2025-11-16,home,netbanking,standard,2703.13,0.43,0,2023-09-02,0,5,0.0,0.0,0.1,1105.752,72.0,806,7778,644.0,0.08294812532100668,2.444607832497703
24292,3960,2025-02-08,apparel,upi,standard,475.56,0.144,1,2023-04-07,1,0,0.0,0.0,0.2,1474.665,9999.0,673,9307,144.0,0.01567028013309005,0.3224868020872537
12176,3960,2025-06-12,apparel,card,express,496.28,0.199,0,2023-04-07,0,1,1.0,1.0,0.3333333333333333,475.56,124.0,797,12245,462.0,0.03786209710322318,1.0435696862646142
32876,3961,2024-04-19,apparel,card,standard,865.71,0.22,0,2023-02-21,0,0,0.0,0.0,0.2,1474.665,9999.0,423,2486,693.0,0.27844551282051283,0.5870553651168232
22943,3961,2024-06-30,home,cod,standard,3077.26,0.301,0,2023-02-21,0,1,0.0,0.0,0.16666666666666666,865.71,72.0,495,2056,2100.0,1.0174249757986447,3.5546083561469777
19154,3961,2024-07-16,electronics,card,standard,6521.73,0.2,0,2023-02-21,0,2,0.0,0.0,0.14285714285714285,1971.4850000000001,16.0,511,2541,2405.0,0.9435515484123873,3.30802922669967
41820,3961,2024-10-27,footwear,cod,standard,3834.46,0.476,0,2023-02-21,1,3,0.0,0.0,0.125,3488.2333333333336,103.0,614,3386,116.0,0.034746760895170786,1.0992555926113505
53632,3961,2025-06-07,accessories,cod,express,684.71,0.224,0,2023-02-21,0,4,1.0,0.25,0.2222222222222222,3574.79,223.0,837,4371,359.0,0.08240127824697557,0.1915385239412665
15714,3961,2025-09-22,electronics,upi,standard,13051.84,0.089,0,2023-02-21,0,5,1.0,0.2,0.2,2996.774,107.0,944,8334,172.0,0.020853307766059443,4.355296729082673
15792,3962,2024-04-15,accessories,wallet,standard,885.58,0.241,0,2023-11-01,0,0,0.0,0.0,0.2,1474.665,9999.0,166,891,618.0,0.6881243063263041,0.60052961181014
44355,3962,2024-07-02,accessories,cod,standard,445.7,0.267,0,2023-11-01,0,1,0.0,0.0,0.16666666666666666,885.58,78.0,244,1579,2120.0,1.3354310887350536,0.503285982068249
816,3962,2025-02-15,home,netbanking,standard,813.52,0.457,0,2023-11-01,0,2,0.0,0.0,0.14285714285714285,665.64,228.0,472,4632,220.0,0.04782421370099095,1.2221621296797067
14440,3962,2025-05-27,apparel,card,express,2385.33,0.167,0,2023-11-01,1,3,0.0,0.0,0.125,714.9333333333334,101.0,573,11862,178.0,0.015161725067385445,3.33643696381947
28711,3962,2025-06-23,apparel,upi,express,1765.22,0.206,0,2023-11-01,0,4,1.0,0.25,0.2222222222222222,1132.5325,27.0,600,12480,669.0,0.05372297838270616,1.5586484273078256
28108,3962,2025-07-20,footwear,card,express,2401.75,0.39,0,2023-11-01,0,5,1.0,0.2,0.2,1259.0700000000002,27.0,627,6453,1195.0,0.18520810768992726,1.9075587536832739
46928,3962,2025-10-21,apparel,card,standard,1966.13,0.69,0,2023-11-01,0,6,1.0,0.16666666666666666,0.18181818181818182,1449.5166666666667,93.0,720,15209,425.0,0.028057033970694527,1.356403858757517
36659,3962,2025-12-22,electronics,upi,express,3854.53,0.114,0,2023-11-01,0,7,1.0,0.14285714285714285,0.16666666666666666,1523.3185714285714,62.0,782,9545,83.0,0.008895866038723181,2.5303505598209926
53711,3963,2025-01-15,home,cod,standard,3518.09,0.159,0,2023-06-25,0,0,0.0,0.0,0.2,1474.665,9999.0,570,4275,73.0,0.01750291715285881,2.385687596844029
25222,3963,2025-04-12,accessories,cod,standard,699.91,0.523,0,2023-06-25,0,1,0.0,0.0,0.16666666666666666,3518.09,87.0,657,3929,787.0,0.2003046458492003,0.19894601900463033
20537,3963,2025-09-26,footwear,cod,standard,6680.05,0.438,0,2023-06-25,0,2,0.0,0.0,0.14285714285714285,2109.0,167.0,824,7225,205.0,0.028610919143054594,3.1674016121384545
48959,3963,2025-10-15,home,cod,express,1899.34,0.122,0,2023-06-25,0,3,0.0,0.0,0.125,3632.683333333333,19.0,843,7392,355.0,0.048230208051877874,0.5228476654080317
4244,3963,2025-12-26,beauty,netbanking,standard,629.45,0.348,0,2023-06-25,0,4,0.0,0.0,0.1111111111111111,3199.3475,72.0,915,5936,112.0,0.01917255297679112,0.19674324217672512
53896,3964,2024-03-20,footwear,cod,standard,2196.3,0.287,0,2022-12-05,1,0,0.0,0.0,0.2,1474.665,9999.0,471,904,98.0,0.10940919037199125,1.4893552094882567
49057,3964,2024-04-20,home,wallet,standard,3383.14,0.214,0,2022-12-05,0,1,1.0,1.0,0.3333333333333333,2196.3,31.0,502,1277,710.0,0.5532245532245532,1.5403815507899647
5361,3964,2024-04-28,footwear,card,standard,6120.34,0.124,0,2022-12-05,0,2,1.0,0.5,0.2857142857142857,2789.7200000000003,8.0,510,1338,870.0,0.6468842729970327,2.1938904262793395
57278,3964,2024-07-13,electronics,cod,express,3316.87,0.609,0,2022-12-05,0,3,1.0,0.3333333333333333,0.25,3899.9266666666667,76.0,586,2501,2355.0,0.9386698526483472,0.8504954794021767
54685,3964,2024-07-22,books,upi,standard,259.93,0.565,0,2022-12-05,0,4,1.0,0.25,0.2222222222222222,3754.1625000000004,9.0,595,872,2534.0,2.875283446712018,0.06923781269457568
9740,3964,2024-08-28,beauty,cod,standard,824.06,0.196,0,2022-12-05,0,5,1.0,0.2,0.2,3055.316,37.0,632,1941,3272.0,1.6781137878011276,0.269713509175483
9395,3964,2024-11-14,footwear,cod,standard,1410.8,0.173,0,2022-12-05,1,6,1.0,0.16666666666666666,0.18181818181818182,2683.44,78.0,710,3572,212.0,0.059743160245672805,0.5257430760516352
2858,3964,2024-12-14,apparel,netbanking,express,1940.46,0.24,0,2022-12-05,0,7,2.0,0.2857142857142857,0.25,2501.634285714286,30.0,740,7991,387.0,0.048618922634670665,0.7756769289104722
56541,3964,2024-12-23,accessories,card,standard,857.51,0.306,0,2022-12-05,0,8,2.0,0.25,0.23076923076923078,2431.4875,9.0,749,3014,10.0,0.003968253968253968,0.3526688909566674
4469,3964,2025-03-08,beauty,upi,standard,409.85,0.057,0,2022-12-05,0,9,2.0,0.2222222222222222,0.21428571428571427,2256.601111111111,75.0,824,3513,431.0,0.12290661368152143,0.18162270592794177
52701,3964,2025-04-01,electronics,upi,standard,2285.46,0.101,0,2022-12-05,0,10,2.0,0.2,0.2,2071.9260000000004,24.0,848,6054,664.0,0.10982849604221635,1.1030606305437547
7776,3964,2025-04-30,apparel,cod,standard,508.81,0.284,0,2022-12-05,0,12,2.0,0.16666666666666666,0.17647058823529413,2202.3308333333334,0.0,877,11233,990.0,0.08823267811082451,0.2310325007936667
6937,3964,2025-04-30,home,upi,standard,3423.25,0.216,0,2022-12-05,0,11,2.0,0.18181818181818182,0.1875,2091.338181818182,29.0,877,5543,990.0,0.1786421754006843,1.6368706074231723
25538,3964,2025-06-26,footwear,upi,standard,2356.3,0.13,0,2022-12-05,0,13,2.0,0.15384615384615385,0.16666666666666666,2072.0600000000004,57.0,934,6190,736.0,0.11903225806451613,1.1371774948601874
34826,3964,2025-12-11,apparel,netbanking,express,1594.5,0.293,0,2022-12-05,0,14,2.0,0.14285714285714285,0.15789473684210525,2092.362857142857,168.0,1102,16407,17.0,0.0011573369068648353,0.7620571138302972
48316,3965,2024-04-11,books,card,standard,368.72,0.31,0,2023-09-02,0,0,0.0,0.0,0.2,1474.665,9999.0,222,447,559.0,1.2275711159737417,0.25003644895620364
37020,3965,2025-02-26,footwear,cod,express,3140.62,0.402,0,2023-09-02,0,1,0.0,0.0,0.16666666666666666,368.72,321.0,543,4839,329.0,0.06826149721592081,8.517628552831416
9583,3965,2025-03-13,footwear,upi,standard,4260.17,0.418,0,2023-09-02,1,2,0.0,0.0,0.14285714285714285,1754.67,15.0,558,5000,477.0,0.09560878243512974,2.427903822371158
40596,3965,2025-07-15,electronics,card,standard,5168.87,0.346,0,2023-09-02,0,3,1.0,0.3333333333333333,0.25,2589.8366666666666,124.0,682,7446,1089.0,0.14632510729613735,1.9958285657654087
11896,3965,2025-08-07,apparel,cod,standard,2115.85,0.265,0,2023-09-02,1,4,1.0,0.25,0.2222222222222222,3234.5950000000003,23.0,705,13492,1486.0,0.11020589542290031,0.6541313518384836
19229,3965,2025-08-25,electronics,cod,standard,3236.0,0.523,0,2023-09-02,0,5,2.0,0.4,0.3,3010.846,18.0,723,7980,1820.0,0.22803504380475595,1.074780975181062
31145,3965,2025-09-07,beauty,card,standard,1164.16,0.095,0,2023-09-02,0,6,2.0,0.3333333333333333,0.2727272727272727,3048.3716666666664,13.0,736,5023,61.0,0.012517385257301807,0.381895689666013
29498,3966,2024-04-09,home,upi,standard,3758.64,0.219,0,2023-05-03,0,0,0.0,0.0,0.2,1474.665,9999.0,342,1157,501.0,0.4310197086546701,2.5488093906073583
2659,3966,2024-05-07,accessories,cod,standard,768.65,0.175,0,2023-05-03,0,1,0.0,0.0,0.16666666666666666,3758.64,28.0,370,1093,1033.0,0.9383499546690843,0.2045021603558734
30452,3966,2025-03-18,footwear,netbanking,standard,2115.35,0.242,0,2023-05-03,1,2,0.0,0.0,0.14285714285714285,2263.645,315.0,685,5058,516.0,0.10220994475138122,0.9344884025542874
11973,3966,2025-07-08,accessories,cod,express,885.6,0.31,0,2023-05-03,1,3,1.0,0.3333333333333333,0.25,2214.213333333333,112.0,797,4629,952.0,0.2056477689157146,0.3999614611058254
58327,3967,2024-03-22,electronics,cod,standard,4070.77,0.247,0,2022-12-26,0,0,0.0,0.0,0.2,1474.665,9999.0,452,1068,153.0,0.1437847866419295,2.760471022232168
42566,3967,2024-08-09,accessories,card,standard,1074.01,0.212,0,2022-12-26,0,1,0.0,0.0,0.16666666666666666,4070.77,140.0,592,1912,2901.0,1.5104058272632674,0.26383460622928834
54286,3967,2025-02-20,accessories,upi,standard,638.24,0.142,0,2022-12-26,0,2,0.0,0.0,0.14285714285714285,2572.39,195.0,787,3494,271.0,0.0779109589041096,0.24811167824474517
32257,3967,2025-07-22,home,card,standard,2608.55,0.286,0,2022-12-26,0,3,0.0,0.0,0.125,1927.6733333333334,152.0,939,6451,1220.0,0.1891348088531187,1.3532116437432347
23161,3968,2024-07-24,accessories,netbanking,standard,843.49,0.134,0,2023-03-02,0,0,0.0,0.0,0.2,1474.665,9999.0,510,1759,2588.0,1.464104013566987,0.5719875361522787
3709,3968,2024-09-11,home,cod,standard,4637.43,0.243,0,2023-03-02,0,1,0.0,0.0,0.16666666666666666,843.49,49.0,559,2873,3514.0,1.2195629552549427,5.497907503349181
8113,3968,2024-12-18,apparel,card,standard,1304.21,0.69,0,2023-03-02,0,2,0.0,0.0,0.14285714285714285,2740.46,98.0,657,8076,407.0,0.05058125154588177,0.4759091539376601
29474,3968,2025-03-09,beauty,card,standard,570.66,0.203,0,2023-03-02,0,3,0.0,0.0,0.125,2261.71,81.0,738,3527,445.0,0.1263782866836302,0.25231351499529114
56279,3968,2025-10-24,home,cod,standard,5998.48,0.275,0,2023-03-02,0,4,0.0,0.0,0.1111111111111111,1838.9475,229.0,967,7492,454.0,0.06078379098906958,3.2619093258507923
30454,3968,2025-12-19,home,upi,standard,3221.43,0.183,0,2023-03-02,0,5,0.0,0.0,0.1,2670.8540000000003,56.0,1023,8181,61.0,0.007691368575265535,1.206142305045502
12542,3969,2024-02-27,electronics,card,standard,3484.49,0.079,0,2023-04-03,0,0,0.0,0.0,0.2,1474.665,9999.0,330,744,486.0,0.6472148541114059,2.36290276096605
23283,3969,2024-03-31,apparel,upi,standard,875.22,0.301,0,2023-04-03,1,1,0.0,0.0,0.16666666666666666,3484.49,33.0,363,2046,326.0,0.15953307392996108,0.25117592531475197
15877,3969,2024-07-20,accessories,upi,express,870.58,0.272,0,2023-04-03,0,2,1.0,0.5,0.2857142857142857,2179.855,111.0,474,1733,2508.0,1.4400458978772233,0.3993751877991885
24459,3969,2024-10-29,accessories,cod,express,618.02,0.324,0,2023-04-03,0,3,1.0,0.3333333333333333,0.25,1743.43,101.0,575,2579,127.0,0.04982618771726535,0.35448512415181566
27937,3969,2025-02-19,electronics,upi,standard,3856.7,0.235,0,2023-04-03,0,4,1.0,0.25,0.2222222222222222,1462.0774999999999,113.0,688,5497,258.0,0.04721263846014164,2.6378218664879256
43750,3969,2025-06-21,beauty,card,express,633.81,0.183,0,2023-04-03,0,5,1.0,0.2,0.2,1941.002,122.0,810,4381,635.0,0.14506946025962195,0.32653753061563046
20222,3969,2025-11-30,apparel,cod,standard,776.95,0.386,0,2023-04-03,1,6,1.0,0.16666666666666666,0.18181818181818182,1723.1366666666665,162.0,972,16120,759.0,0.04717916924984501,0.45089284850688965
47971,3970,2024-02-25,apparel,card,standard,3202.3,0.311,0,2022-12-07,0,0,0.0,0.0,0.2,1474.665,9999.0,445,1249,469.0,0.37410643367752183,2.171544045596797
44068,3970,2024-09-24,electronics,upi,express,4333.38,0.349,0,2022-12-07,1,1,0.0,0.0,0.16666666666666666,3202.3,212.0,657,3553,3809.0,1.0696042660679204,1.3532086312962557
55971,3970,2024-10-26,beauty,upi,express,290.62,0.144,0,2022-12-07,0,2,1.0,0.5,0.2857142857142857,3767.84,32.0,689,2399,109.0,0.0460772104607721,0.07713172533865557
23623,3970,2025-01-10,home,cod,standard,5085.84,0.057,0,2022-12-07,1,3,1.0,0.3333333333333333,0.25,2608.766666666667,76.0,765,4215,65.0,0.015857988165680473,1.9495189297624675
17856,3970,2025-04-12,accessories,card,standard,434.65,0.19,0,2022-12-07,0,4,2.0,0.5,0.3333333333333333,3228.035,92.0,857,3922,782.0,0.19938962360122076,0.13464847809890537
25669,3970,2025-05-17,toys,upi,standard,601.38,0.139,0,2022-12-07,0,5,2.0,0.4,0.3,2669.358,35.0,892,1233,1176.0,0.9477071600965407,0.22529012594039463
4026,3970,2025-07-12,apparel,upi,standard,543.93,0.292,0,2022-12-07,0,6,2.0,0.3333333333333333,0.2727272727272727,2324.695,56.0,948,12912,1042.0,0.08079244698963009,0.23397908112677143
28726,3970,2025-10-10,apparel,cod,express,738.97,0.267,0,2022-12-07,0,7,2.0,0.2857142857142857,0.25,2070.3,90.0,1038,14953,320.0,0.021519748713493284,0.3569386079312177
3794,3971,2024-05-09,apparel,upi,express,1049.96,0.515,1,2023-09-14,0,0,0.0,0.0,0.2,1474.665,9999.0,238,2954,1074.0,0.3630229419703104,0.7119989963822292
11711,3971,2024-06-16,electronics,wallet,standard,11753.99,0.295,0,2023-09-14,0,1,0.0,0.0,0.16666666666666666,1049.96,38.0,276,2123,1811.0,0.8499765588373184,11.19470265533925
54029,3971,2024-12-15,electronics,cod,standard,5664.05,0.078,0,2023-09-14,0,2,0.0,0.0,0.14285714285714285,6401.975,182.0,458,4596,391.0,0.08532349109856709,0.884734788873746
8013,3971,2025-01-02,apparel,cod,standard,3323.04,0.485,0,2023-09-14,1,3,0.0,0.0,0.125,6156.0,18.0,476,8410,40.0,0.0049881235154394295,0.5398050682261208
23522,3971,2025-01-27,books,cod,standard,191.29,0.263,0,2023-09-14,0,4,1.0,0.25,0.2222222222222222,5447.76,25.0,501,1628,32.0,0.020757020757020756,0.03511351454542784
