order_id,customer_id,order_date,category,payment_method,delivery_method,order_value,discount_pct,size_mismatch_risk,signup_date,returned
58198,4692,2024-10-16,home,cod,standard,2759.46,0.114,0,2023-10-19,0
52504,1284,2024-10-16,home,netbanking,express,1800.88,0.269,0,2023-07-16,1
54622,7122,2024-10-16,apparel,card,standard,991.06,0.254,1,2023-01-02,1
31069,3097,2024-10-16,accessories,cod,standard,851.6,0.222,0,2023-04-02,0
17292,5789,2024-10-16,apparel,upi,express,1022.02,0.082,1,2023-05-06,0
10975,4982,2024-10-16,electronics,card,standard,9726.59,0.079,0,2023-02-27,0
28952,3372,2024-10-16,footwear,cod,standard,2075.16,0.068,0,2023-02-17,0
34064,2,2024-10-16,footwear,cod,express,2253.58,0.591,0,2023-08-06,0
8593,7945,2024-10-16,apparel,card,express,492.17,0.339,0,2023-10-11,0
5718,7751,2024-10-16,accessories,netbanking,standard,495.93,0.165,0,2023-03-11,1
41499,6282,2024-10-16,apparel,netbanking,standard,860.44,0.653,1,2023-08-17,0
33727,6355,2024-10-16,toys,cod,standard,2572.77,0.204,0,2023-05-16,0
12658,2057,2024-10-16,accessories,upi,standard,602.88,0.351,0,2023-09-19,0
25040,2377,2024-10-16,apparel,card,standard,1586.07,0.12,0,2023-09-24,0
10982,835,2024-10-16,beauty,upi,standard,1058.12,0.157,0,2023-03-12,0
29781,2960,2024-10-16,home,wallet,standard,8522.92,0.198,1,2023-03-26,0
21310,2514,2024-10-16,toys,upi,standard,906.22,0.217,0,2023-07-12,0
51834,3341,2024-10-16,electronics,card,standard,5225.22,0.074,0,2023-07-10,0
57439,6735,2024-10-16,apparel,cod,standard,1291.34,0.348,0,2023-09-29,1
26341,4686,2024-10-16,beauty,upi,standard,1592.77,0.421,0,2023-07-20,0
11746,3773,2024-10-16,apparel,cod,express,503.94,0.09,0,2022-12-05,0
44412,852,2024-10-16,electronics,cod,standard,2529.3,0.148,0,2023-11-24,0
43111,3903,2024-10-16,electronics,card,standard,7192.4,0.301,0,2023-09-04,0
15071,6994,2024-10-16,apparel,card,standard,996.97,0.318,0,2023-07-14,0
21603,6761,2024-10-16,beauty,wallet,standard,610.72,0.118,0,2023-03-18,0
53434,5065,2024-10-16,apparel,upi,standard,1254.1,0.264,0,2023-03-23,0
47545,1051,2024-10-16,accessories,card,express,1040.08,0.402,0,2023-05-30,0
23264,5352,2024-10-16,electronics,wallet,standard,12761.4,0.095,0,2023-12-08,0
11601,4405,2024-10-16,books,card,standard,530.55,0.24,0,2023-02-02,0
46801,580,2024-10-16,home,upi,express,1225.99,0.3,0,2023-10-22,0
45961,4218,2024-10-16,toys,cod,standard,687.35,0.487,0,2023-07-29,1
1051,7779,2024-10-16,electronics,cod,standard,3266.57,0.074,0,2023-11-06,1
45800,1500,2024-10-16,apparel,card,standard,1252.14,0.412,0,2023-08-25,0
44680,7445,2024-10-16,apparel,upi,express,939.29,0.214,0,2023-02-06,1
15612,6317,2024-10-16,footwear,card,standard,415.67,0.3,0,2023-04-15,0
702,1279,2024-10-16,apparel,upi,express,427.11,0.449,0,2023-06-28,0
41501,5869,2024-10-17,home,cod,standard,7444.88,0.211,0,2023-01-19,0
36585,7393,2024-10-17,apparel,upi,express,1592.25,0.043,0,2022-12-25,0
25146,7465,2024-10-17,beauty,upi,express,273.39,0.191,0,2023-11-23,0
58859,6885,2024-10-17,apparel,upi,standard,666.84,0.258,1,2023-03-12,1
6059,6457,2024-10-17,footwear,netbanking,standard,1837.11,0.182,0,2022-11-27,1
37208,3099,2024-10-17,electronics,wallet,standard,6764.61,0.376,0,2023-03-31,0
39947,7120,2024-10-17,beauty,card,standard,1290.29,0.042,0,2023-08-14,0
51655,2518,2024-10-17,footwear,card,standard,1265.19,0.438,0,2023-03-01,0
7665,6953,2024-10-17,home,card,standard,974.51,0.213,0,2023-10-14,0
42339,5927,2024-10-17,home,wallet,standard,898.91,0.11,0,2023-11-12,0
37794,6325,2024-10-17,electronics,card,standard,8093.03,0.095,0,2023-08-22,0
46503,5763,2024-10-17,home,upi,express,2222.19,0.056,0,2023-11-24,0
16203,659,2024-10-17,home,cod,express,3994.69,0.241,0,2023-12-02,0
58788,6861,2024-10-17,footwear,netbanking,express,1078.65,0.337,1,2023-01-31,0
58599,3522,2024-10-17,footwear,card,standard,1094.55,0.475,0,2023-11-08,0
22263,6668,2024-10-17,apparel,wallet,standard,1543.83,0.303,0,2023-09-08,0
4159,4575,2024-10-17,beauty,card,standard,951.89,0.068,0,2023-09-28,0
14708,4849,2024-10-17,home,cod,standard,3874.91,0.264,0,2023-06-15,1
17720,2707,2024-10-17,home,card,standard,2044.67,0.193,0,2023-02-10,0
38756,6731,2024-10-17,beauty,cod,standard,810.34,0.152,0,2023-05-03,0
36126,3809,2024-10-17,home,card,standard,3662.0,0.248,0,2023-09-29,0
356,6810,2024-10-17,apparel,wallet,standard,1253.88,0.242,1,2023-08-11,0
58989,5594,2024-10-17,apparel,card,standard,1323.13,0.015,1,2023-10-02,0
9848,3099,2024-10-17,home,upi,standard,1246.09,0.166,0,2023-03-31,0
52018,6631,2024-10-17,footwear,netbanking,standard,6166.24,0.03,0,2023-05-29,1
946,6664,2024-10-17,apparel,cod,express,820.85,0.248,0,2023-09-09,0
20946,2127,2024-10-17,beauty,wallet,standard,2634.3,0.179,0,2023-10-11,0
28494,615,2024-10-17,home,card,standard,4583.24,0.309,0,2023-04-16,0
1199,2281,2024-10-17,books,cod,standard,455.34,0.316,0,2023-10-11,0
2335,3879,2024-10-17,apparel,wallet,standard,1345.9,0.432,1,2023-05-13,0
27855,5566,2024-10-17,apparel,upi,standard,749.23,0.443,0,2023-08-25,1
16106,4601,2024-10-17,apparel,card,standard,989.82,0.16,0,2023-05-14,0
38859,1242,2024-10-17,apparel,cod,standard,2717.42,0.479,0,2023-04-05,1
51970,927,2024-10-17,apparel,card,standard,1518.32,0.106,0,2023-05-28,0
28186,109,2024-10-17,electronics,card,express,3588.93,0.543,0,2023-06-11,0
41490,7963,2024-10-17,electronics,cod,standard,7208.72,0.35,0,2023-10-10,0
38506,3600,2024-10-17,electronics,cod,express,5057.45,0.112,0,2023-03-18,0
4304,7241,2024-10-17,apparel,card,standard,2010.91,0.122,0,2022-12-27,0
33558,5914,2024-10-17,home,card,standard,1342.42,0.241,0,2023-07-11,0
47743,5507,2024-10-17,apparel,cod,standard,2030.11,0.091,0,2023-10-22,0
38160,7045,2024-10-17,apparel,upi,standard,801.88,0.226,0,2023-08-26,0
38443,3379,2024-10-17,electronics,wallet,standard,13198.94,0.072,0,2023-10-22,1
54401,571,2024-10-17,beauty,cod,standard,1916.97,0.156,0,2023-06-08,0
34593,3012,2024-10-17,footwear,upi,standard,2281.73,0.529,0,2023-04-02,1
52862,3566,2024-10-17,beauty,card,standard,2538.22,0.243,0,2023-11-16,0
7368,7138,2024-10-17,electronics,card,standard,4070.47,0.28,0,2023-11-25,0
59892,5784,2024-10-17,apparel,upi,standard,942.27,0.153,0,2023-08-30,0
12172,5578,2024-10-17,toys,cod,standard,897.85,0.244,0,2023-11-17,0
34733,6374,2024-10-17,accessories,cod,standard,519.94,0.321,0,2023-08-30,0
33798,5109,2024-10-17,books,cod,standard,875.06,0.288,0,2023-01-21,0
1309,3442,2024-10-17,footwear,cod,standard,1202.64,0.22,0,2023-08-30,0
48618,4171,2024-10-17,footwear,netbanking,express,1436.45,0.027,0,2023-11-26,0
44436,7368,2024-10-17,accessories,card,express,695.5,0.291,0,2023-02-07,0
9521,4724,2024-10-17,accessories,card,standard,752.13,0.282,0,2023-03-14,0
36296,3124,2024-10-17,home,card,standard,1891.06,0.301,0,2023-09-17,0
15525,7800,2024-10-17,electronics,upi,standard,9060.09,0.142,0,2023-09-29,0
33509,6856,2024-10-17,books,netbanking,standard,301.43,0.29,0,2023-10-04,0
39372,6844,2024-10-17,accessories,wallet,express,463.93,0.234,0,2023-02-13,0
28140,7614,2024-10-17,apparel,cod,standard,667.32,0.059,1,2023-05-10,0
19867,6897,2024-10-17,apparel,card,express,2417.15,0.053,0,2023-03-29,0
52426,5214,2024-10-17,home,upi,standard,1914.49,0.308,0,2023-06-29,0
52854,6783,2024-10-17,apparel,cod,standard,2148.4,0.133,1,2023-04-10,1
11317,461,2024-10-17,footwear,upi,standard,1287.44,0.082,0,2023-06-09,0
3166,4650,2024-10-17,accessories,upi,standard,914.96,0.405,0,2023-03-26,0
33856,2298,2024-10-17,footwear,cod,standard,1034.88,0.053,0,2023-09-24,1
59256,3112,2024-10-17,electronics,card,standard,14840.46,0.045,0,2022-11-28,0
39776,3427,2024-10-17,apparel,cod,standard,1524.63,0.12,0,2023-03-31,0
12460,2382,2024-10-17,electronics,card,standard,5454.21,0.215,0,2023-06-16,0
7217,1088,2024-10-17,home,cod,express,2776.35,0.25,0,2023-10-04,0
44828,680,2024-10-17,footwear,upi,express,2090.73,0.201,0,2023-05-10,1
326,5478,2024-10-17,beauty,cod,standard,674.12,0.312,0,2023-04-20,0
17769,3054,2024-10-17,apparel,netbanking,standard,1584.22,0.1,0,2023-05-12,1
17947,2725,2024-10-17,home,card,standard,4280.93,0.227,0,2022-12-15,1
53559,768,2024-10-17,footwear,cod,standard,1068.19,0.388,0,2023-04-10,1
39686,7433,2024-10-17,apparel,cod,standard,796.93,0.091,0,2023-07-08,0
13497,1452,2024-10-17,footwear,cod,express,2610.21,0.201,0,2023-10-16,1
48739,4508,2024-10-17,apparel,upi,express,1835.57,0.142,0,2023-05-29,0
54965,6793,2024-10-17,books,card,standard,340.12,0.208,0,2023-03-22,0
3713,224,2024-10-17,apparel,upi,standard,2285.59,0.298,0,2023-11-20,0
53902,6702,2024-10-17,electronics,netbanking,standard,4290.61,0.573,0,2023-05-09,0
43878,1535,2024-10-17,footwear,upi,standard,2311.31,0.244,0,2023-08-09,0
21575,2891,2024-10-17,accessories,cod,standard,831.92,0.267,0,2023-03-07,0
30781,5531,2024-10-17,home,wallet,standard,550.65,0.085,0,2023-07-17,0
36235,1940,2024-10-17,beauty,netbanking,standard,774.95,0.074,0,2023-02-08,0
23638,5952,2024-10-17,electronics,card,express,9089.14,0.584,0,2023-03-02,0
42831,2078,2024-10-18,beauty,wallet,express,580.69,0.194,0,2022-12-14,0
7514,1976,2024-10-18,apparel,netbanking,express,1091.8,0.492,0,2023-09-24,0
43186,2313,2024-10-18,electronics,card,express,3078.42,0.472,0,2023-05-24,0
16883,6086,2024-10-18,home,upi,standard,1857.93,0.338,0,2023-09-17,0
6591,2241,2024-10-18,apparel,netbanking,standard,678.45,0.069,0,2023-06-19,0
35031,7216,2024-10-18,footwear,upi,express,3710.7,0.36,0,2023-06-03,0
5605,3597,2024-10-18,electronics,upi,express,5283.26,0.05,0,2023-03-27,0
8626,7353,2024-10-18,apparel,cod,standard,1027.02,0.24,1,2023-11-09,0
25659,4611,2024-10-18,accessories,netbanking,standard,583.4,0.322,0,2023-03-28,0
55565,5414,2024-10-18,apparel,upi,standard,871.56,0.241,0,2023-09-15,0
17398,4245,2024-10-18,home,card,standard,2031.54,0.189,0,2023-12-02,0
43167,3525,2024-10-18,apparel,upi,standard,376.87,0.162,0,2023-09-23,1
51135,2786,2024-10-18,apparel,cod,standard,2191.05,0.136,0,2023-09-03,0
114,7283,2024-10-18,apparel,cod,standard,652.5,0.197,0,2023-01-24,0
25777,2031,2024-10-18,accessories,card,standard,375.7,0.134,0,2023-06-06,0
24395,5092,2024-10-18,footwear,cod,standard,3074.2,0.247,0,2023-03-29,0
41238,2870,2024-10-18,beauty,card,standard,2381.3,0.236,0,2023-12-02,0
16571,6135,2024-10-18,electronics,netbanking,standard,7558.47,0.4,0,2023-08-29,0
29349,4262,2024-10-18,electronics,card,standard,1564.27,0.269,0,2023-06-30,0
17738,1767,2024-10-18,beauty,upi,standard,655.53,0.623,0,2023-10-01,0
56879,1368,2024-10-18,electronics,cod,standard,2296.89,0.213,0,2023-10-09,0
43862,7476,2024-10-18,electronics,card,standard,7630.92,0.45,0,2023-05-16,0
59229,2443,2024-10-18,accessories,wallet,standard,392.17,0.412,0,2023-06-09,0
58794,5338,2024-10-18,apparel,upi,standard,382.2,0.205,1,2023-08-22,0
14991,6694,2024-10-18,footwear,upi,standard,1148.58,0.06,0,2023-05-12,1
32910,3468,2024-10-18,accessories,card,standard,1095.65,0.147,0,2023-10-13,0
44376,3746,2024-10-18,footwear,card,express,2165.61,0.196,0,2022-12-31,0
27483,408,2024-10-18,electronics,netbanking,standard,4384.34,0.157,0,2023-09-21,0
577,6693,2024-10-18,books,cod,standard,522.46,0.248,0,2023-08-31,0
45121,4828,2024-10-18,apparel,card,express,1898.95,0.242,0,2022-12-10,0
7994,451,2024-10-18,home,upi,express,4810.9,0.226,0,2023-03-21,0
500,5546,2024-10-18,electronics,card,express,4749.18,0.42,0,2023-02-15,0
45848,4169,2024-10-18,apparel,card,standard,1506.16,0.191,1,2023-01-24,0
56664,7971,2024-10-18,apparel,upi,standard,912.39,0.36,0,2023-05-14,0
40150,438,2024-10-18,home,netbanking,express,3597.54,0.486,0,2023-05-09,0
17506,5787,2024-10-18,apparel,upi,standard,844.08,0.288,0,2023-09-20,0
58963,4112,2024-10-18,footwear,upi,standard,3225.67,0.224,0,2023-06-25,0
5199,6822,2024-10-18,footwear,card,standard,2450.13,0.319,0,2023-06-09,1
25190,1424,2024-10-18,home,upi,standard,3238.82,0.164,0,2023-06-20,0
54970,1148,2024-10-18,accessories,cod,express,1148.78,0.078,0,2023-11-07,0
17282,1452,2024-10-18,books,netbanking,standard,94.39,0.181,0,2023-10-16,0
5104,5653,2024-10-18,books,card,standard,234.04,0.075,0,2023-09-23,0
21496,6102,2024-10-18,apparel,card,standard,898.8,0.389,0,2023-08-03,1
10968,3098,2024-10-18,accessories,cod,express,660.61,0.168,0,2023-08-04,0
49992,5277,2024-10-18,electronics,upi,standard,6505.77,0.124,0,2023-11-19,1
34011,2995,2024-10-18,accessories,upi,standard,1717.47,0.357,0,2023-09-16,0
15626,1406,2024-10-18,accessories,card,standard,1296.05,0.435,0,2023-07-09,0
25056,1343,2024-10-18,electronics,upi,standard,2983.09,0.101,0,2023-02-06,0
54946,2293,2024-10-18,accessories,card,express,1276.08,0.122,0,2023-01-08,0
58686,7452,2024-10-18,electronics,cod,standard,9855.68,0.169,0,2023-12-05,0
34633,2992,2024-10-18,beauty,cod,standard,1354.7,0.33,0,2023-01-25,0
51476,2694,2024-10-18,beauty,cod,express,800.94,0.173,0,2023-09-13,0
44169,3026,2024-10-18,beauty,card,standard,729.68,0.156,0,2023-01-27,0
54018,3763,2024-10-18,accessories,upi,standard,934.58,0.36,0,2023-04-21,1
48511,4647,2024-10-18,accessories,card,express,656.8,0.264,0,2023-12-13,0
54030,1908,2024-10-18,accessories,card,express,450.23,0.147,0,2023-10-04,0
58607,6635,2024-10-18,accessories,upi,standard,1287.57,0.27,0,2023-08-04,0
40400,7142,2024-10-18,footwear,upi,standard,1650.1,0.403,0,2023-01-24,1
20859,5866,2024-10-18,accessories,card,standard,999.7,0.305,0,2023-06-10,0
23513,5371,2024-10-18,footwear,upi,standard,2383.48,0.22,0,2023-04-04,0
29580,3520,2024-10-18,apparel,cod,standard,1327.45,0.376,0,2023-03-20,0
13879,793,2024-10-18,apparel,card,standard,898.49,0.232,1,2023-09-04,0
5073,6877,2024-10-18,apparel,upi,standard,1277.7,0.109,0,2023-07-31,0
34797,1093,2024-10-18,electronics,cod,standard,2865.58,0.048,0,2023-09-20,0
51793,3507,2024-10-18,footwear,card,standard,3473.17,0.414,1,2023-09-15,0
1910,4864,2024-10-18,home,cod,express,5247.58,0.222,0,2023-06-30,0
14114,2119,2024-10-18,toys,cod,standard,373.79,0.359,0,2023-07-30,0
16349,2045,2024-10-18,apparel,upi,standard,1011.62,0.059,0,2023-12-13,0
52281,7673,2024-10-18,apparel,card,standard,907.08,0.028,0,2023-05-18,1
10001,7360,2024-10-18,accessories,upi,standard,884.78,0.311,0,2023-12-14,0
29136,1851,2024-10-18,home,netbanking,express,3369.0,0.262,0,2023-01-28,0
4740,2977,2024-10-18,apparel,wallet,standard,1174.42,0.162,1,2023-09-23,0
1109,2246,2024-10-18,apparel,netbanking,express,1826.85,0.244,0,2023-02-11,1
6905,5198,2024-10-18,apparel,card,standard,1252.34,0.232,0,2023-09-08,0
1852,4832,2024-10-18,footwear,netbanking,standard,1377.72,0.166,0,2023-12-19,0
17841,2322,2024-10-18,books,cod,standard,443.78,0.134,0,2022-12-08,0
34032,1162,2024-10-18,beauty,wallet,standard,452.39,0.279,0,2023-04-28,0
55102,394,2024-10-18,apparel,card,standard,1204.54,0.105,0,2023-11-26,0
16871,2169,2024-10-18,beauty,upi,standard,270.53,0.302,0,2023-11-07,0
44373,1640,2024-10-18,beauty,upi,standard,477.74,0.334,0,2023-06-18,0
46021,2728,2024-10-18,footwear,netbanking,express,5521.07,0.014,0,2023-01-09,0
24943,6044,2024-10-18,toys,card,standard,362.63,0.136,0,2023-01-23,0
34955,3702,2024-10-18,footwear,cod,standard,2192.06,0.453,1,2023-03-20,0
12347,460,2024-10-18,beauty,netbanking,standard,425.65,0.359,0,2023-06-21,0
12346,2841,2024-10-18,home,netbanking,standard,3877.55,0.274,0,2023-09-03,0
52260,4678,2024-10-18,electronics,upi,standard,7397.64,0.592,0,2023-08-07,0
44742,6702,2024-10-18,toys,card,express,2150.39,0.005,0,2023-05-09,0
23580,6869,2024-10-18,toys,card,standard,1115.83,0.21,1,2022-12-31,0
54999,2651,2024-10-18,home,netbanking,standard,3926.73,0.324,0,2022-12-21,1
13285,7310,2024-10-18,footwear,upi,express,750.58,0.415,0,2023-04-13,0
19407,2736,2024-10-18,accessories,card,standard,627.39,0.05,0,2023-07-21,1
16867,3870,2024-10-18,apparel,cod,express,1056.77,0.255,0,2022-11-30,1
2918,77,2024-10-19,beauty,upi,standard,593.51,0.071,0,2022-12-21,0
17315,2739,2024-10-19,footwear,upi,standard,914.55,0.294,0,2023-02-22,0
43281,1255,2024-10-19,accessories,card,standard,392.28,0.458,0,2023-05-05,0
25018,5627,2024-10-19,footwear,upi,standard,3553.37,0.154,0,2023-11-01,0
39913,4014,2024-10-19,electronics,card,standard,4000.48,0.124,0,2023-12-05,0
54387,2706,2024-10-19,home,card,standard,1359.06,0.387,0,2023-03-07,0
15063,6526,2024-10-19,electronics,card,standard,4434.87,0.308,0,2023-11-19,0
8124,1947,2024-10-19,electronics,wallet,express,5325.47,0.255,0,2023-02-19,0
35635,6457,2024-10-19,apparel,cod,express,887.43,0.071,0,2022-11-27,1
3619,2480,2024-10-19,electronics,upi,standard,3845.58,0.191,0,2023-11-02,0
12056,1058,2024-10-19,toys,upi,standard,234.6,0.269,0,2023-03-12,0
43098,6852,2024-10-19,apparel,netbanking,standard,1041.53,0.102,0,2022-12-09,0
26151,4870,2024-10-19,apparel,card,standard,2882.3,0.177,0,2022-12-31,0
13048,5714,2024-10-19,electronics,cod,standard,4653.26,0.323,0,2023-06-20,0
33490,5449,2024-10-19,apparel,card,standard,1375.26,0.054,0,2023-06-29,0
12899,3759,2024-10-19,apparel,upi,standard,697.06,0.426,0,2023-02-04,1
28839,7395,2024-10-19,apparel,upi,standard,1025.26,0.151,0,2023-02-17,1
47399,648,2024-10-19,electronics,wallet,express,5475.68,0.289,0,2023-01-25,0
16789,3342,2024-10-19,accessories,card,express,508.8,0.217,0,2023-12-22,0
5934,3352,2024-10-19,footwear,upi,standard,1713.89,0.182,0,2023-08-14,1
29763,3085,2024-10-19,toys,netbanking,standard,1276.18,0.225,0,2023-07-02,0
54597,2116,2024-10-19,footwear,card,standard,2659.16,0.304,1,2023-02-25,1
41894,4352,2024-10-19,electronics,upi,standard,8798.99,0.511,0,2022-12-24,0
4608,4697,2024-10-19,beauty,upi,standard,633.87,0.223,0,2023-03-17,0
12717,496,2024-10-19,apparel,cod,standard,2241.8,0.422,0,2023-02-09,0
20750,6399,2024-10-19,home,cod,express,2095.45,0.191,0,2023-09-29,0
8241,6205,2024-10-19,books,card,standard,170.97,0.192,0,2023-01-11,0
3630,1464,2024-10-19,apparel,cod,standard,1785.45,0.357,0,2023-03-27,1
10036,2015,2024-10-19,footwear,upi,standard,1874.64,0.414,0,2023-07-03,0
45351,7172,2024-10-19,apparel,cod,express,3381.46,0.626,0,2023-04-02,0
50795,700,2024-10-19,footwear,wallet,standard,3755.92,0.207,0,2023-11-15,1
11160,4607,2024-10-19,footwear,upi,standard,4601.77,0.26,1,2023-11-21,1
18275,6460,2024-10-19,toys,card,standard,1146.03,0.288,0,2023-03-18,0
2312,1039,2024-10-19,beauty,upi,express,599.81,0.272,0,2022-12-11,0
38159,7225,2024-10-19,apparel,wallet,standard,1173.7,0.056,0,2023-01-07,0
12941,4501,2024-10-19,apparel,upi,standard,941.69,0.369,0,2023-06-10,0
37963,1329,2024-10-19,beauty,card,standard,765.09,0.29,0,2023-12-31,0
10726,7233,2024-10-19,accessories,upi,standard,814.92,0.228,0,2023-02-13,0
50457,3444,2024-10-19,apparel,netbanking,standard,2640.09,0.124,1,2023-03-13,1
14232,3871,2024-10-19,books,card,standard,304.57,0.251,0,2022-12-10,0
35425,7349,2024-10-19,accessories,upi,standard,985.94,0.26,0,2022-12-14,0
38520,4192,2024-10-19,electronics,netbanking,standard,4366.21,0.345,0,2023-12-19,0
5223,251,2024-10-19,accessories,cod,standard,1247.14,0.223,0,2023-01-14,0
45935,3435,2024-10-19,footwear,card,express,3203.27,0.277,1,2023-11-25,0
22933,3341,2024-10-19,electronics,wallet,express,5358.75,0.32,0,2023-07-10,0
7692,6406,2024-10-19,apparel,card,standard,1102.57,0.088,0,2022-11-28,0
22057,6969,2024-10-19,electronics,cod,express,5780.02,0.577,0,2023-12-26,0
22824,1281,2024-10-19,home,upi,standard,4112.49,0.187,0,2023-10-28,0
2129,690,2024-10-19,beauty,card,standard,866.16,0.139,0,2023-12-12,0
50613,6675,2024-10-19,electronics,netbanking,standard,3917.98,0.585,0,2023-10-26,0
37160,3840,2024-10-19,apparel,cod,standard,1176.67,0.141,0,2023-11-12,0
38019,3717,2024-10-19,electronics,card,express,11190.88,0.167,0,2023-12-20,0
21885,1475,2024-10-19,apparel,card,standard,930.02,0.226,0,2023-10-09,0
52056,446,2024-10-19,apparel,card,standard,725.23,0.562,0,2023-05-13,0
47946,5911,2024-10-19,beauty,card,standard,588.24,0.136,0,2023-04-06,0
15895,1471,2024-10-19,electronics,card,standard,3650.07,0.222,0,2023-07-27,1
20882,5090,2024-10-19,home,cod,express,1488.26,0.098,0,2023-02-10,1
44507,7928,2024-10-19,apparel,upi,standard,1023.71,0.279,0,2023-03-01,1
12409,5335,2024-10-19,footwear,card,standard,2374.73,0.376,0,2023-09-17,0
59488,3009,2024-10-19,home,cod,standard,1438.4,0.159,0,2023-03-25,1
31652,7675,2024-10-19,accessories,upi,standard,522.72,0.222,0,2023-10-19,0
33962,3339,2024-10-19,books,card,standard,944.66,0.749,0,2023-02-20,0
42728,5231,2024-10-19,apparel,card,express,557.86,0.524,0,2023-07-08,1
26213,4647,2024-10-19,footwear,cod,standard,4748.76,0.482,1,2023-12-13,0
52037,4446,2024-10-19,accessories,card,standard,1050.96,0.305,0,2023-12-02,0
45402,1505,2024-10-19,footwear,netbanking,standard,1437.12,0.263,0,2023-06-10,0
2511,2581,2024-10-19,electronics,cod,express,5985.77,0.387,0,2023-01-02,1
8891,5173,2024-10-19,electronics,upi,standard,8510.07,0.105,0,2023-05-17,0
9519,5533,2024-10-19,beauty,upi,standard,817.19,0.274,0,2023-09-04,0
5449,3250,2024-10-19,apparel,upi,express,574.0,0.21,1,2023-09-05,1
18163,472,2024-10-19,apparel,upi,standard,747.17,0.474,0,2023-01-19,0
29578,1670,2024-10-19,electronics,wallet,standard,3798.11,0.013,0,2023-03-18,0
53956,4844,2024-10-19,beauty,card,standard,1501.14,0.144,0,2023-05-22,0
6073,1727,2024-10-19,beauty,card,standard,671.96,0.152,0,2022-12-05,0
26725,3394,2024-10-19,accessories,card,standard,1126.27,0.14,0,2023-08-11,0
52993,1045,2024-10-20,accessories,upi,standard,2031.66,0.154,0,2023-07-07,0
58914,3274,2024-10-20,footwear,upi,standard,2221.19,0.246,0,2022-12-23,0
52119,5423,2024-10-20,apparel,card,standard,633.1,0.16,1,2023-01-20,1
6259,1275,2024-10-20,home,upi,standard,870.91,0.223,0,2023-08-01,0
5639,5000,2024-10-20,home,upi,standard,3257.24,0.247,0,2023-01-27,0
52855,5670,2024-10-20,electronics,upi,standard,12729.38,0.271,0,2023-01-07,0
24737,296,2024-10-20,home,upi,standard,1975.75,0.301,0,2023-11-29,1
30521,952,2024-10-20,footwear,upi,standard,1581.91,0.248,0,2023-10-14,0
56797,7715,2024-10-20,apparel,upi,standard,1236.14,0.137,0,2023-03-21,0
51238,7196,2024-10-20,home,upi,standard,1209.73,0.049,0,2023-09-07,0
52451,7456,2024-10-20,electronics,cod,standard,3491.7,0.156,0,2023-01-27,0
52480,1516,2024-10-20,apparel,netbanking,express,690.7,0.447,1,2023-03-03,0
30922,1233,2024-10-20,home,cod,standard,2445.89,0.152,0,2023-05-23,0
52075,3121,2024-10-20,books,cod,standard,349.75,0.237,0,2023-12-06,0
51727,6127,2024-10-20,beauty,upi,express,443.12,0.069,0,2022-12-23,0
42981,97,2024-10-20,home,netbanking,standard,2109.36,0.011,0,2023-04-11,0
52228,5016,2024-10-20,footwear,cod,standard,1382.54,0.288,0,2023-06-25,0
57009,4589,2024-10-20,apparel,cod,standard,1586.55,0.456,0,2022-12-18,0
21227,2035,2024-10-20,accessories,cod,standard,1137.48,0.479,0,2023-11-11,0
59733,5637,2024-10-20,footwear,card,standard,2305.81,0.131,0,2023-07-26,0
59308,5045,2024-10-20,apparel,cod,standard,1607.61,0.578,0,2023-01-22,0
58221,6338,2024-10-20,beauty,netbanking,standard,1142.73,0.533,0,2023-05-25,0
49210,6533,2024-10-20,beauty,netbanking,standard,523.17,0.342,0,2023-04-12,1
55156,4135,2024-10-20,electronics,card,standard,12070.45,0.1,0,2023-08-08,0
1119,6778,2024-10-20,accessories,upi,standard,2934.17,0.266,0,2023-09-18,0
45754,4693,2024-10-20,apparel,card,express,1717.05,0.11,0,2023-07-28,0
33017,5170,2024-10-20,books,card,standard,183.97,0.092,0,2023-02-11,1
13288,1194,2024-10-20,electronics,card,standard,14225.93,0.269,0,2023-11-15,0
9748,2899,2024-10-20,electronics,wallet,standard,5478.83,0.14,0,2023-05-23,0
3223,5450,2024-10-20,apparel,upi,express,589.08,0.126,0,2022-12-24,0
28241,7841,2024-10-20,footwear,upi,standard,1022.03,0.034,0,2023-06-02,0
48198,6952,2024-10-20,beauty,cod,standard,476.97,0.597,0,2023-08-18,0
31482,1081,2024-10-20,apparel,card,standard,728.66,0.065,0,2023-11-14,0
31471,5858,2024-10-20,accessories,cod,standard,884.55,0.604,0,2023-06-15,0
7781,2602,2024-10-20,accessories,netbanking,standard,1492.68,0.152,0,2023-09-09,0
32384,671,2024-10-20,home,card,express,4712.47,0.139,0,2023-05-22,0
12557,299,2024-10-20,beauty,cod,standard,472.23,0.024,0,2023-05-17,0
5373,681,2024-10-20,apparel,cod,standard,866.95,0.453,0,2023-12-15,0
49657,1458,2024-10-20,home,card,express,1845.91,0.327,0,2023-05-22,0
25964,6173,2024-10-20,electronics,cod,standard,7053.73,0.369,0,2023-10-31,0
59161,3342,2024-10-20,apparel,card,standard,2308.11,0.332,0,2023-12-22,0
39002,1439,2024-10-20,apparel,upi,express,1366.93,0.243,0,2023-02-24,0
20505,6798,2024-10-20,apparel,upi,standard,1055.11,0.419,1,2023-06-26,1
1759,644,2024-10-20,home,upi,standard,5145.79,0.372,0,2022-12-17,1
