customer_id,signup_date
2897,2023-04-15
2898,2023-05-26
2899,2023-05-23
2900,2023-11-06
2901,2023-10-29
2902,2023-02-21
2903,2023-01-08
2904,2023-12-16
2905,2023-02-01
2906,2023-02-17
2907,2023-01-13
2908,2023-01-30
2909,2022-12-22
2910,2023-07-26
2911,2023-06-18
2912,2023-01-03
2913,2023-08-14
2914,2023-02-02
2915,2023-06-30
2916,2023-09-14
2917,2023-05-16
2918,2023-03-30
2919,2023-11-20
2920,2023-10-13
2921,2023-10-30
2922,2023-01-28
2923,2023-03-16
2924,2023-04-30
2925,2023-02-02
2926,2023-04-30
2927,2023-03-06
2928,2023-06-07
2929,2023-09-05
2930,2023-05-10
2931,2023-09-11
2932,2023-04-30
2933,2023-06-12
2934,2023-04-07
2935,2022-12-30
2936,2022-12-03
2937,2023-02-08
2938,2023-07-31
2939,2023-01-05
2940,2023-06-04
2941,2023-01-19
2942,2023-04-25
2943,2023-03-15
2944,2023-02-19
2945,2023-06-21
2946,2023-11-18
2947,2023-08-15
2948,2023-03-02
2949,2023-11-01
2950,2023-11-30
2951,2023-09-25
2952,2023-02-21
2953,2023-02-02
2954,2023-12-20
2955,2023-11-17
2956,2023-05-13
2957,2023-05-28
2958,2023-06-28
2959,2023-11-17
2960,2023-03-26
2961,2023-08-25
2962,2023-12-07
2963,2023-03-26
2964,2023-03-20
2965,2023-01-19
2966,2023-09-15
2967,2023-03-15
2968,2022-12-05
2969,2023-06-16
2970,2023-07-08
2971,2022-12-03
2972,2023-09-19
2973,2023-07-08
2974,2023-06-03
2975,2023-04-13
2976,2023-08-11
2977,2023-09-23
2978,2023-09-30
2979,2023-05-01
2980,2023-06-15
2981,2023-03-08
2982,2023-02-22
2983,2023-11-06
2984,2023-05-04
2985,2023-03-16
2986,2023-09-15
2987,2023-09-01
2988,2023-03-15
2989,2023-02-04
2990,2023-08-06
2991,2023-11-29
2992,2023-01-25
2993,2023-03-02
2994,2023-12-04
2995,2023-09-16
2996,2023-07-26
2997,2023-04-10
2998,2023-06-02
2999,2023-02-10
3000,2023-10-17
3001,2023-06-15
3002,2023-10-11
3003,2023-11-13
3004,2023-01-04
3005,2023-11-06
3006,2023-03-29
3007,2023-04-07
3008,2023-05-29
3009,2023-03-25
3010,2023-04-12
3011,2023-08-31
3012,2023-04-02
3013,2023-07-28
3014,2023-04-16
3015,2023-04-06
3016,2023-01-22
3017,2023-11-07
3018,2023-01-13
3019,2023-07-06
3020,2023-03-11
3021,2023-12-27
3022,2022-12-25
3023,2023-05-16
3024,2023-06-19
3025,2023-12-26
3026,2023-01-27
3027,2023-10-26
3028,2022-12-24
3029,2023-03-23
3030,2023-10-27
3031,2023-04-26
3032,2023-07-20
3033,2023-05-02
3034,2023-11-21
3035,2023-01-02
3036,2023-12-25
3037,2023-02-28
3038,2023-07-22
3039,2023-03-11
3040,2023-10-11
3041,2023-09-04
3042,2023-01-29
3043,2023-03-05
3044,2023-09-02
3045,2023-06-16
3046,2023-07-04
3047,2023-04-22
3048,2023-08-24
3049,2023-12-03
3050,2023-01-07
3051,2023-08-31
3052,2023-12-06
3053,2023-02-23
3054,2023-05-12
3055,2023-07-11
3056,2023-10-03
3057,2023-08-28
3058,2023-12-28
3059,2023-07-07
3060,2023-11-11
3061,2023-06-22
3062,2023-03-31
3063,2023-08-23
3064,2023-05-06
3065,2023-08-17
3066,2023-08-13
3067,2022-12-26
3068,2023-06-30
3069,2022-12-02
3070,2023-05-10
3071,2023-08-16
3072,2023-08-15
3073,2023-01-07
3074,2023-11-25
3075,2023-09-18
3076,2023-03-30
3077,2023-05-25
3078,2023-01-17
3079,2023-04-21
3080,2023-08-24
3081,2023-11-14
3082,2023-07-20
3083,2023-03-20
3084,2023-11-24
3085,2023-07-02
3086,2023-09-20
3087,2023-09-06
3088,2023-05-04
3089,2022-12-05
3090,2023-08-07
3091,2023-11-18
3092,2023-11-06
3093,2023-11-05
3094,2023-04-14
3095,2023-11-24
3096,2022-12-02
3097,2023-04-02
3098,2023-08-04
3099,2023-03-31
3100,2022-12-07
3101,2023-02-04
3102,2023-12-06
3103,2023-05-17
3104,2023-02-02
3105,2023-08-01
3106,2023-04-25
3107,2023-05-03
3108,2023-12-10
3109,2023-07-02
3110,2022-12-28
3111,2023-12-08
3112,2022-11-28
3113,2023-08-28
3114,2023-01-07
3115,2023-03-15
3116,2023-12-26
3117,2023-02-02
3118,2023-12-20
3119,2023-03-24
3120,2023-04-29
3121,2023-12-06
3122,2023-09-20
3123,2023-03-24
3124,2023-09-17
3125,2023-06-05
3126,2023-01-05
3127,2023-03-07
3128,2023-03-01
3129,2023-06-04
3130,2023-11-17
3131,2023-07-12
3132,2023-02-01
3133,2023-07-27
3134,2023-06-23
3135,2023-04-30
3136,2023-03-04
3137,2023-09-08
3138,2023-07-08
3139,2023-05-17
3140,2023-02-13
3141,2023-01-14
3142,2023-02-21
3143,2023-08-02
3144,2022-12-15
3145,2022-12-25
3146,2023-12-28
3147,2023-03-14
3148,2023-01-11
3149,2023-12-17
3150,2023-05-12
3151,2022-11-27
3152,2023-05-13
3153,2022-12-05
3154,2023-03-28
3155,2023-12-10
3156,2023-10-10
3157,2023-05-13
3158,2023-04-11
3159,2023-07-18
3160,2023-08-04
3161,2023-09-26
3162,2023-07-02
3163,2022-12-27
3164,2023-11-07
3165,2023-04-10
3166,2023-10-20
3167,2023-10-17
3168,2023-02-22
3169,2023-06-20
3170,2023-09-23
3171,2023-04-19
3172,2023-10-10
3173,2023-06-24
3174,2023-11-29
3175,2023-11-20
3176,2023-12-17
3177,2023-02-23
3178,2023-09-17
3179,2023-09-23
3180,2023-05-25
3181,2023-02-02
3182,2023-03-24
3183,2023-06-20
3184,2023-11-07
3185,2023-11-28
3186,2023-11-28
3187,2023-12-10
3188,2023-01-05
3189,2023-12-30
3190,2023-07-06
3191,2023-01-05
3192,2023-01-17
3193,2023-03-09
3194,2023-03-07
3195,2023-01-10
3196,2023-04-29
3197,2023-07-03
3198,2023-03-31
3199,2023-08-21
3200,2023-09-09
3201,2023-05-05
3202,2022-12-28
3203,2023-03-31
3204,2023-07-30
3205,2023-05-02
3206,2023-07-17
3207,2023-10-30
3208,2023-10-07
3209,2023-08-03
3210,2023-01-04
3211,2023-09-21
3212,2023-04-09
3213,2023-05-12
3214,2023-09-01
3215,2023-10-25
3216,2023-09-07
3217,2023-03-27
3218,2023-05-25
3219,2023-04-20
3220,2023-05-30
3221,2023-09-25
3222,2023-12-17
3223,2023-05-02
3224,2023-04-06
3225,2023-11-15
3226,2023-01-26
3227,2023-05-02
3228,2023-12-13
3229,2023-11-14
3230,2023-10-16
3231,2023-11-17
3232,2023-03-01
3233,2022-12-20
3234,2023-11-04
3235,2023-06-11
3236,2023-03-07
3237,2023-06-05
3238,2023-10-23
3239,2023-06-11
3240,2023-08-05
3241,2023-06-20
3242,2023-06-08
3243,2023-12-13
3244,2023-12-03
3245,2023-05-15
3246,2023-10-16
3247,2023-09-12
3248,2023-01-17
3249,2023-10-31
3250,2023-09-05
3251,2023-11-04
3252,2023-10-08
3253,2023-12-05
3254,2023-07-01
3255,2022-12-21
3256,2023-03-17
3257,2023-01-24
3258,2023-02-28
3259,2023-07-13
3260,2023-12-21
3261,2023-09-28
3262,2023-05-20
3263,2023-06-11
3264,2023-06-22
3265,2023-05-10
3266,2023-07-24
3267,2023-12-08
3268,2023-01-06
3269,2023-04-18
3270,2022-12-29
3271,2023-11-02
3272,2023-02-14
3273,2023-08-15
3274,2022-12-23
3275,2023-06-05
3276,2023-11-21
3277,2023-12-12
3278,2023-01-25
3279,2023-08-18
3280,2023-02-25
3281,2023-09-14
3282,2023-06-29
3283,2023-10-12
3284,2023-11-20
3285,2023-04-17
3286,2022-12-16
3287,2023-04-02
3288,2023-02-21
3289,2023-01-15
3290,2023-09-09
3291,2023-11-23
3292,2023-06-22
3293,2023-06-28
3294,2023-07-22
3295,2023-11-21
3296,2022-12-03
3297,2023-06-25
3298,2023-11-08
3299,2023-01-30
3300,2023-07-16
3301,2022-11-30
3302,2023-10-26
3303,2023-08-15
3304,2023-12-17
3305,2023-03-26
3306,2023-09-15
3307,2023-09-30
3308,2022-12-09
3309,2023-09-26
3310,2023-09-07
3311,2023-07-30
3312,2023-07-10
3313,2023-10-13
3314,2023-01-07
3315,2023-05-03
3316,2023-03-15
3317,2023-10-31
3318,2023-02-02
3319,2022-12-21
3320,2023-12-01
3321,2023-05-04
3322,2023-10-11
3323,2023-02-28
3324,2023-09-03
3325,2023-12-02
3326,2023-09-28
3327,2023-03-24
3328,2023-07-25
3329,2023-10-25
3330,2023-11-04
3331,2023-03-26
3332,2023-02-26
3333,2023-05-19
3334,2023-03-07
3335,2023-09-11
3336,2023-07-21
3337,2023-06-06
3338,2023-10-17
3339,2023-02-20
3340,2023-10-27
3341,2023-07-10
3342,2023-12-22
3343,2023-07-24
3344,2023-09-27
3345,2023-02-10
3346,2023-02-28
3347,2023-07-07
3348,2023-02-27
3349,2022-12-14
3350,2023-05-24
3351,2023-03-12
3352,2023-08-14
3353,2023-07-15
3354,2023-06-20
3355,2023-10-25
3356,2022-12-23
3357,2023-10-06
3358,2023-06-07
3359,2023-09-01
3360,2023-10-19
3361,2023-03-27
3362,2023-03-03
3363,2023-09-24
3364,2023-08-08
3365,2023-02-09
3366,2023-03-14
3367,2023-11-03
3368,2023-07-07
3369,2023-11-26
3370,2023-09-03
3371,2023-02-17
3372,2023-02-17
3373,2023-12-18
3374,2023-09-18
3375,2023-07-22
3376,2023-08-24
3377,2023-05-11
3378,2023-04-01
3379,2023-10-22
3380,2023-11-19
3381,2023-11-24
3382,2023-10-05
3383,2023-11-10
3384,2023-06-23
3385,2023-03-31
3386,2022-12-30
3387,2023-03-30
3388,2023-05-22
3389,2022-12-30
3390,2023-04-07
3391,2023-12-03
3392,2023-03-11
3393,2023-05-03
3394,2023-08-11
3395,2023-11-15
3396,2023-11-30
3397,2023-10-17
3398,2023-01-24
3399,2023-01-10
3400,2023-09-19
3401,2023-11-16
3402,2023-08-02
3403,2023-11-27
3404,2023-08-20
3405,2023-04-16
3406,2023-10-31
3407,2023-09-25
3408,2023-04-26
3409,2023-07-20
3410,2023-07-16
3411,2023-01-05
3412,2023-03-17
3413,2023-02-26
3414,2023-03-20
3415,2023-06-25
3416,2023-06-20
3417,2023-11-05
3418,2022-11-29
3419,2023-10-22
3420,2023-03-06
3421,2023-04-16
3422,2023-01-26
3423,2022-12-02
3424,2023-01-13
3425,2023-02-24
3426,2023-04-29
3427,2023-03-31
3428,2023-01-07
3429,2023-04-11
3430,2023-01-27
3431,2023-08-27
3432,2023-08-21
3433,2022-12-22
3434,2023-08-14
3435,2023-11-25
3436,2023-12-10
3437,2022-12-19
3438,2023-11-30
3439,2023-05-08
3440,2023-11-11
3441,2023-02-16
3442,2023-08-30
3443,2023-10-14
3444,2023-03-13
3445,2023-09-17
3446,2023-02-06
3447,2023-09-06
3448,2023-12-11
3449,2023-03-26
3450,2023-12-15
3451,2023-08-20
3452,2023-06-16
3453,2023-04-06
3454,2023-07-04
3455,2023-12-25
3456,2022-11-29
3457,2023-11-08
3458,2023-01-25
3459,2023-11-12
3460,2023-07-03
3461,2023-11-21
3462,2023-02-07
3463,2022-12-16
3464,2023-06-06
3465,2023-10-04
3466,2023-10-10
3467,2023-09-28
3468,2023-10-13
3469,2023-10-03
3470,2023-11-06
3471,2023-02-03
3472,2023-03-01
3473,2022-11-28
3474,2023-05-18
3475,2023-03-12
3476,2023-08-04
3477,2023-07-06
3478,2023-07-17
3479,2023-08-17
3480,2023-12-31
3481,2023-01-08
3482,2023-03-17
3483,2023-05-13
3484,2022-12-25
3485,2023-10-20
3486,2023-05-01
3487,2023-02-01
3488,2023-06-22
3489,2023-02-11
3490,2023-04-30
3491,2023-08-11
3492,2023-04-03
3493,2023-10-26
3494,2023-03-09
3495,2023-01-11
3496,2023-05-16
3497,2023-02-11
3498,2023-08-29
3499,2023-06-24
3500,2023-01-25
3501,2023-04-10
3502,2023-11-08
3503,2023-10-20
3504,2023-08-10
3505,2023-11-23
3506,2023-01-08
3507,2023-09-15
3508,2022-12-06
3509,2023-07-24
3510,2022-12-17
3511,2023-04-12
3512,2023-01-02
3513,2023-03-08
3514,2023-08-11
3515,2023-10-05
3516,2023-12-08
3517,2023-12-27
3518,2023-01-19
3519,2023-11-29
3520,2023-03-20
3521,2023-11-15
3522,2023-11-08
3523,2023-11-29
3524,2023-06-17
3525,2023-09-23
3526,2023-05-16
3527,2022-12-28
3528,2023-06-04
3529,2023-02-15
3530,2023-01-06
3531,2023-01-19
3532,2023-02-22
3533,2023-10-11
3534,2023-12-16
3535,2023-11-02
3536,2023-08-11
3537,2023-11-14
3538,2023-03-21
3539,2023-11-25
3540,2023-12-10
3541,2023-01-25
3542,2023-05-04
3543,2023-03-19
3544,2023-01-22
3545,2023-02-04
3546,2023-12-18
3547,2023-02-07
3548,2023-08-20
3549,2023-11-11
3550,2023-09-24
3551,2023-05-27
3552,2022-12-06
3553,2023-05-13
3554,2023-03-20
3555,2023-11-07
3556,2023-12-10
3557,2023-02-27
3558,2023-01-28
3559,2023-10-21
3560,2023-11-11
3561,2023-12-25
3562,2023-10-01
3563,2023-05-31
3564,2023-04-27
3565,2022-12-20
3566,2023-11-16
3567,2023-12-29
3568,2023-12-01
3569,2023-07-14
3570,2023-11-08
3571,2022-11-27
3572,2023-05-08
3573,2023-01-08
3574,2023-07-19
3575,2022-11-27
3576,2023-03-29
3577,2023-05-13
3578,2023-01-17
3579,2022-12-31
3580,2023-11-22
3581,2023-03-15
3582,2023-12-24
3583,2023-04-24
3584,2022-12-20
3585,2023-01-07
3586,2023-08-29
3587,2022-12-02
3588,2023-12-11
3589,2023-03-09
3590,2023-07-28
3591,2023-05-23
3592,2022-12-15
3593,2023-09-04
3594,2022-12-02
3595,2023-10-11
3596,2023-06-16
3597,2023-03-27
3598,2023-12-07
3599,2023-02-16
3600,2023-03-18
3601,2023-08-12
3602,2023-04-16
3603,2023-06-09
3604,2023-10-11
3605,2023-11-27
3606,2023-10-13
3607,2022-12-29
3608,2023-12-09
3609,2023-05-14
3610,2023-10-28
3611,2023-03-21
3612,2023-07-22
3613,2023-12-17
3614,2023-12-07
3615,2023-08-15
3616,2023-07-30
3617,2022-12-08
3618,2023-07-25
3619,2023-05-14
3620,2022-12-03
3621,2023-12-10
3622,2023-05-28
3623,2023-09-30
3624,2022-12-14
3625,2023-03-05
3626,2023-11-21
3627,2023-12-06
3628,2022-12-01
3629,2023-11-19
3630,2023-03-29
3631,2023-02-21
3632,2023-12-30
3633,2023-06-28
3634,2023-10-11
3635,2023-01-21
3636,2023-09-26
3637,2023-04-22
3638,2023-09-08
3639,2023-08-16
3640,2022-12-17
3641,2023-11-11
3642,2023-03-22
3643,2023-04-21
3644,2023-10-12
3645,2023-11-12
3646,2023-11-20
3647,2023-05-27
3648,2023-04-16
3649,2023-10-20
3650,2023-03-10
3651,2023-08-11
3652,2023-03-01
3653,2023-02-19
3654,2023-07-04
3655,2023-11-07
3656,2023-03-23
3657,2023-09-13
3658,2022-12-05
3659,2023-09-02
3660,2023-05-02
3661,2022-12-26
3662,2023-07-06
3663,2023-03-02
3664,2023-08-07
3665,2022-12-14
3666,2023-04-13
3667,2023-03-01
3668,2023-04-01
3669,2022-11-30
3670,2023-03-20
3671,2023-01-01
3672,2023-08-03
3673,2023-05-29
3674,2023-03-20
3675,2023-07-31
3676,2023-11-28
3677,2023-07-01
3678,2023-03-19
3679,2023-05-07
3680,2023-10-09
3681,2023-01-05
3682,2023-04-03
3683,2023-06-02
3684,2023-08-07
3685,2023-07-15
3686,2023-09-02
3687,2023-12-07
3688,2023-02-04
3689,2023-06-06
3690,2023-04-27
3691,2023-01-01
3692,2023-01-17
3693,2023-08-05
3694,2023-06-19
3695,2023-03-24
3696,2023-11-25
3697,2023-03-31
3698,2023-07-23
3699,2023-12-27
3700,2023-09-03
3701,2023-09-14
3702,2023-03-20
3703,2023-11-27
3704,2023-06-02
3705,2023-03-27
3706,2023-09-19
3707,2023-06-27
3708,2023-01-18
3709,2022-12-04
3710,2023-01-14
3711,2023-01-29
3712,2023-02-24
3713,2023-04-14
3714,2023-03-01
3715,2023-11-23
3716,2023-12-16
3717,2023-12-20
3718,2023-01-29
3719,2023-06-28
3720,2023-01-08
3721,2023-09-06
3722,2023-01-21
3723,2023-03-22
3724,2023-02-16
3725,2023-06-07
3726,2023-04-23
3727,2023-07-01
3728,2023-02-13
3729,2023-06-18
3730,2023-01-01
3731,2022-12-13
3732,2023-01-20
3733,2023-03-13
3734,2023-10-08
3735,2023-04-08
3736,2023-06-23
3737,2023-08-25
3738,2023-09-21
3739,2023-07-18
3740,2023-02-05
3741,2023-08-19
3742,2023-03-29
3743,2023-07-21
3744,2023-12-24
3745,2022-12-26
3746,2022-12-31
3747,2023-03-06
3748,2023-05-21
3749,2023-06-06
3750,2023-03-25
3751,2023-11-22
3752,2022-11-29
3753,2023-07-02
3754,2023-07-05
3755,2023-09-30
3756,2023-07-05
3757,2023-01-20
3758,2023-04-04
3759,2023-02-04
3760,2023-06-03
3761,2023-11-27
3762,2023-05-02
3763,2023-04-21
3764,2023-05-31
3765,2023-02-01
3766,2023-11-01
3767,2023-08-20
3768,2023-09-08
3769,2023-04-15
3770,2023-03-19
3771,2023-06-04
3772,2023-03-02
3773,2022-12-05
3774,2023-09-13
3775,2023-11-05
3776,2023-02-24
3777,2023-08-04
3778,2023-11-25
3779,2023-09-19
3780,2023-10-26
3781,2023-11-18
3782,2023-03-08
3783,2022-12-26
3784,2023-10-13
3785,2023-10-09
3786,2023-02-11
3787,2023-11-23
3788,2022-12-06
3789,2023-04-26
3790,2023-12-16
3791,2023-04-17
3792,2023-09-27
3793,2022-12-12
3794,2023-06-10
3795,2023-10-05
3796,2023-10-30
3797,2023-05-20
3798,2022-12-27
3799,2023-06-27
3800,2023-09-18
3801,2023-05-26
3802,2023-12-14
3803,2023-04-01
3804,2023-10-20
3805,2023-09-24
3806,2023-05-18
3807,2023-01-05
3808,2023-04-14
3809,2023-09-29
3810,2023-11-18
3811,2023-05-28
3812,2023-03-23
3813,2023-09-29
3814,2023-12-06
3815,2023-01-22
3816,2023-04-03
3817,2023-10-10
3818,2023-01-16
3819,2023-12-21
3820,2023-03-01
3821,2023-06-09
3822,2023-06-22
3823,2023-04-25
3824,2023-01-18
3825,2022-12-09
3826,2023-04-27
3827,2023-03-14
3828,2023-11-24
3829,2023-08-19
3830,2023-01-03
3831,2023-09-25
3832,2023-07-30
3833,2023-01-16
3834,2023-05-07
3835,2023-09-17
3836,2023-08-12
3837,2023-07-14
3838,2023-06-10
3839,2023-08-30
3840,2023-11-12
3841,2023-02-03
3842,2023-05-06
3843,2023-11-01
3844,2023-06-18
3845,2023-02-05
3846,2023-01-18
3847,2023-09-13
3848,2023-06-11
3849,2023-10-09
3850,2023-01-11
3851,2023-07-27
3852,2023-07-18
3853,2023-05-29
3854,2023-05-16
3855,2023-03-15
3856,2023-10-06
3857,2023-04-08
3858,2023-05-13
3859,2023-11-05
3860,2023-08-06
3861,2022-12-12
3862,2022-12-20
3863,2023-06-30
3864,2023-09-07
3865,2023-06-03
3866,2023-12-14
3867,2023-11-02
3868,2023-05-25
3869,2023-03-01
3870,2022-11-30
3871,2022-12-10
3872,2023-07-26
3873,2023-04-09
3874,2023-01-24
3875,2022-12-26
3876,2023-06-02
3877,2023-07-18
3878,2022-12-09
3879,2023-05-13
3880,2023-05-23
3881,2022-12-19
3882,2023-11-11
3883,2023-02-26
3884,2023-01-20
3885,2023-01-19
3886,2023-06-14
3887,2023-09-06
3888,2023-03-08
3889,2023-09-29
3890,2023-03-11
3891,2023-02-09
3892,2023-08-11
3893,2023-10-02
3894,2023-09-22
3895,2023-07-07
3896,2023-11-11
3897,2023-11-01
3898,2023-03-18
3899,2023-08-04
3900,2022-12-25
3901,2022-12-28
3902,2023-05-22
3903,2023-09-04
3904,2023-07-18
3905,2023-01-31
3906,2023-09-18
3907,2023-07-27
3908,2023-09-25
3909,2023-07-29
3910,2023-11-07
3911,2023-04-20
3912,2022-12-09
3913,2023-07-24
3914,2023-12-24
3915,2023-01-05
3916,2023-12-18
3917,2023-10-01
3918,2022-12-11
3919,2023-07-02
3920,2023-04-01
3921,2023-08-15
3922,2023-09-29
3923,2023-04-25
3924,2023-06-06
3925,2022-12-12
3926,2022-11-28
3927,2023-09-26
3928,2023-04-17
3929,2023-11-13
3930,2023-07-16
3931,2023-05-04
3932,2023-11-13
3933,2022-12-19
3934,2023-10-24
3935,2022-12-26
3936,2023-12-10
3937,2023-07-11
3938,2023-06-02
3939,2023-08-16
3940,2023-10-12
3941,2023-03-21
3942,2023-01-06
3943,2023-12-18
3944,2023-06-22
3945,2023-03-21
3946,2023-11-28
3947,2022-12-12
3948,2023-10-28
3949,2022-12-04
3950,2023-08-16
3951,2022-12-12
3952,2023-01-25
3953,2023-04-06
3954,2023-02-07
3955,2022-12-14
3956,2023-08-25
3957,2023-09-27
3958,2023-04-06
3959,2023-09-02
3960,2023-04-07
3961,2023-02-21
3962,2023-11-01
3963,2023-06-25
3964,2022-12-05
3965,2023-09-02
3966,2023-05-03
3967,2022-12-26
3968,2023-03-02
3969,2023-04-03
3970,2022-12-07
3971,2023-09-14
3972,2023-02-21
3973,2023-01-28
3974,2023-02-08
3975,2023-09-08
3976,2023-06-16
3977,2023-10-18
3978,2023-05-20
3979,2023-08-26
3980,2023-06-03
3981,2023-07-22
3982,2023-11-13
3983,2023-07-30
3984,2023-06-12
3985,2023-11-08
3986,2023-08-09
3987,2023-12-05
3988,2023-08-12
3989,2023-08-28
3990,2023-06-21
3991,2023-11-01
3992,2023-03-28
3993,2023-07-02
3994,2023-11-23
3995,2023-02-20
3996,2023-05-21
3997,2022-12-07
3998,2023-07-13
3999,2023-04-14
4000,2023-07-08
4001,2023-03-01
4002,2023-10-24
4003,2023-12-26
4004,2023-06-28
4005,2023-07-29
4006,2023-05-28
4007,2023-03-26
4008,2023-05-30
4009,2023-06-12
4010,2023-10-04
4011,2023-08-30
4012,2023-04-07
4013,2023-07-31
4014,2023-12-05
4015,2023-05-13
4016,2023-10-31
4017,2023-06-04
4018,2023-01-21
4019,2023-02-07
4020,2023-04-02
4021,2023-07-17
4022,2023-11-24
4023,2023-05-03
4024,2023-03-18
4025,2023-08-15
4026,2023-04-03
4027,2023-05-20
4028,2023-02-21
4029,2023-03-24
4030,2022-12-18
4031,2023-07-12
4032,2023-06-06
4033,2023-02-03
4034,2023-09-24
4035,2023-02-15
4036,2023-08-17
4037,2023-01-10
4038,2022-12-08
4039,2023-01-15
4040,2023-06-24
4041,2023-02-06
4042,2023-04-08
4043,2023-06-30
4044,2023-08-10
4045,2023-10-06
4046,2023-05-08
4047,2023-01-08
4048,2023-12-24
4049,2023-10-04
4050,2023-10-24
4051,2023-12-01
4052,2023-09-03
4053,2023-12-29
4054,2023-06-21
4055,2023-07-09
4056,2023-07-21
4057,2023-06-18
4058,2023-05-22
4059,2023-04-08
4060,2023-10-10
4061,2023-04-07
4062,2023-11-25
4063,2023-09-22
4064,2023-12-31
4065,2023-08-12
4066,2023-07-24
4067,2023-04-09
4068,2023-08-26
4069,2023-07-17
4070,2023-05-05
4071,2022-12-24
4072,2022-11-30
4073,2023-02-27
4074,2023-09-04
4075,2023-11-29
4076,2023-12-05
4077,2023-06-25
4078,2023-11-05
4079,2022-11-28
4080,2023-11-13
4081,2023-12-17
4082,2023-05-06
4083,2022-12-15
4084,2023-09-08
4085,2022-12-02
4086,2023-08-09
4087,2023-04-04
4088,2023-07-01
4089,2023-11-29
4090,2023-01-26
4091,2022-12-10
4092,2023-07-15
4093,2023-09-01
4094,2023-03-26
4095,2023-01-31
4096,2023-09-04
4097,2023-08-29
4098,2023-12-09
4099,2023-11-07
4100,2023-09-14
4101,2022-12-04
4102,2023-03-10
4103,2023-08-16
4104,2023-06-01
4105,2022-12-17
4106,2023-07-10
4107,2023-09-26
4108,2023-09-13
4109,2023-12-01
4110,2023-01-25
4111,2023-12-13
4112,2023-06-25
4113,2023-03-29
4114,2023-11-06
4115,2023-01-07
4116,2022-12-08
4117,2023-09-15
4118,2023-09-14
4119,2023-01-02
4120,2023-11-14
4121,2023-10-29
4122,2023-10-11
4123,2023-05-02
4124,2023-12-04
4125,2023-01-18
4126,2023-10-06
4127,2023-10-29
4128,2023-06-22
4129,2023-04-14
4130,2023-06-05
4131,2022-12-16
4132,2022-12-09
4133,2023-04-11
4134,2022-12-04
4135,2023-08-08
4136,2023-08-09
4137,2023-11-03
4138,2023-03-17
4139,2023-10-18
4140,2023-03-29
4141,2023-07-02
4142,2023-10-15
4143,2023-04-18
4144,2023-01-10
4145,2023-10-19
4146,2023-03-20
4147,2023-02-21
4148,2023-08-28
4149,2023-06-28
4150,2022-12-09
4151,2023-11-27
4152,2023-06-22
4153,2023-03-15
4154,2022-12-31
4155,2023-08-28
4156,2023-09-27
4157,2023-09-22
4158,2023-08-07
4159,2023-11-12
4160,2023-07-28
4161,2023-03-03
4162,2023-02-23
4163,2023-04-29
4164,2023-09-12
4165,2022-12-05
4166,2023-03-27
4167,2023-05-19
4168,2023-07-13
4169,2023-01-24
4170,2023-01-02
4171,2023-11-26
4172,2023-01-04
4173,2022-12-28
4174,2023-02-12
4175,2023-04-13
4176,2023-02-21
4177,2023-10-18
4178,2023-01-16
4179,2023-01-21
4180,2023-01-13
4181,2023-08-15
4182,2023-11-13
4183,2023-01-31
4184,2023-07-06
4185,2023-04-24
4186,2023-08-02
4187,2023-08-13
4188,2023-03-22
4189,2023-07-26
4190,2022-12-19
4191,2023-06-09
4192,2023-12-19
4193,2023-11-21
4194,2022-12-18
4195,2022-12-19
4196,2023-10-22
4197,2023-02-18
4198,2023-08-20
4199,2023-07-02
4200,2023-05-09
4201,2023-03-30
4202,2023-09-21
4203,2023-03-10
4204,2023-09-28
4205,2023-02-28
4206,2023-11-13
4207,2023-09-03
4208,2023-07-02
4209,2023-01-05
4210,2023-02-20
4211,2023-08-06
4212,2023-07-14
4213,2023-01-07
4214,2023-01-05
4215,2023-07-27
4216,2023-04-26
4217,2023-06-04
4218,2023-07-29
4219,2023-11-01
4220,2023-03-07
4221,2023-08-31
4222,2023-11-08
4223,2023-11-27
4224,2023-12-22
4225,2022-11-28
4226,2022-12-27
4227,2023-11-09
4228,2023-02-17
4229,2023-03-23
4230,2023-06-04
4231,2023-08-16
4232,2022-12-12
4233,2023-08-13
4234,2023-01-03
4235,2023-04-24
4236,2023-11-22
4237,2023-01-16
4238,2022-12-15
4239,2023-06-05
4240,2023-03-05
4241,2023-03-05
4242,2023-05-15
4243,2023-02-03
4244,2022-12-05
4245,2023-12-02
4246,2023-10-17
4247,2023-05-10
4248,2023-10-25
4249,2023-12-30
4250,2023-05-03
4251,2023-01-28
4252,2023-02-15
4253,2023-12-16
4254,2023-11-18
4255,2023-09-02
4256,2023-08-25
4257,2023-03-29
4258,2023-06-24
4259,2023-04-23
4260,2023-05-02
4261,2023-09-13
4262,2023-06-30
4263,2023-05-17
4264,2023-03-06
4265,2023-08-16
4266,2023-05-25
4267,2022-12-17
4268,2023-08-28
4269,2023-04-10
4270,2023-05-10
4271,2023-12-27
4272,2023-08-27
4273,2022-12-23
4274,2023-09-18
4275,2023-03-23
4276,2023-09-24
4277,2023-04-15
4278,2023-07-12
4279,2023-08-31
4280,2023-02-08
4281,2023-01-20
4282,2023-09-03
4283,2022-12-25
4284,2023-10-20
4285,2023-05-19
4286,2023-01-03
4287,2023-09-28
4288,2023-11-20
4289,2022-12-23
4290,2023-12-08
4291,2023-05-11
4292,2023-08-21
4293,2023-03-13
4294,2023-01-10
4295,2023-12-26
